STATION,STATION_NAME,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS,AWND,WDF2,WDF5,WSF2,WSF5,PGTM,WT09,WT01,WT06,WT05,WT02,WT04,WT08,WT03
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20160914,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20160915,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20160916,-9999,-9999,0.84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20160921,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20160922,-9999,-9999,1.63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20160923,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20160927,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20160928,-9999,-9999,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20160929,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20160930,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161004,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161005,-9999,-9999,0.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161006,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161007,-9999,-9999,1.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161012,-9999,-9999,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161013,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161014,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161018,-9999,-9999,0.65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161019,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161020,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161021,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161025,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161026,-9999,-9999,0.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161027,-9999,-9999,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161028,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161030,-9999,-9999,0.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNRM0022,SAINT PAUL 4.1 WNW MN US,20161101,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160401,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160402,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160403,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160404,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160405,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160406,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160407,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160408,-9999,-9999,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160409,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160410,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160411,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160412,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160413,-9999,-9999,0.12,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160414,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160415,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160416,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160417,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160418,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160419,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160420,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160421,-9999,-9999,0.59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160422,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160423,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160424,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160425,-9999,-9999,1.40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160426,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160427,-9999,-9999,0.23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160428,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160429,-9999,-9999,0.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160430,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160501,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160502,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160503,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160504,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160505,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160506,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160507,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160508,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160509,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160510,-9999,-9999,1.65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160511,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160517,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160518,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160519,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160520,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160521,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160522,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160523,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160525,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160526,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160527,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160528,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160529,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160530,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160531,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160601,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160602,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160607,-9999,-9999,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160608,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160609,-9999,-9999,0.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160610,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160611,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160612,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160613,-9999,-9999,2.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160614,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160615,-9999,-9999,1.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160616,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160617,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160618,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160619,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160620,-9999,-9999,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160621,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160622,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160623,-9999,-9999,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160624,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160625,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160626,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160627,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160628,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160629,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNAA0015,LINO LAKES 2.5 SW MN US,20160630,-9999,-9999,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
